REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/01/02 08:30:00,5689.55,13.94,TRADE
QLD1,2026/01/02 08:35:00,5696.66,36.73,TRADE
QLD1,2026/01/02 08:40:00,5732.93,34.76,TRADE
QLD1,2026/01/02 08:45:00,5830.31,37.93,TRADE
QLD1,2026/01/02 08:50:00,5855.09,13.94,TRADE
QLD1,2026/01/02 08:55:00,5830.58,26.63,TRADE
QLD1,2026/01/02 09:00:00,5877.83,26.63,TRADE
QLD1,2026/01/02 09:05:00,5877.72,0.77,TRADE
QLD1,2026/01/02 09:10:00,5941.04,44.73,TRADE
QLD1,2026/01/02 09:15:00,5870.59,44.73,TRADE
QLD1,2026/01/02 09:20:00,5846.27,44.73,TRADE
QLD1,2026/01/02 09:25:00,5861.92,35.73,TRADE
QLD1,2026/01/02 09:30:00,5802.81,34.76,TRADE
QLD1,2026/01/02 09:35:00,5867.06,38.09,TRADE
QLD1,2026/01/02 09:40:00,5824.6,54.99,TRADE
QLD1,2026/01/02 09:45:00,5839.11,47.88,TRADE
QLD1,2026/01/02 09:50:00,5857.62,54.99,TRADE
QLD1,2026/01/02 09:55:00,5816.05,54.75,TRADE
QLD1,2026/01/02 10:00:00,5732.63,38.95,TRADE
QLD1,2026/01/02 10:05:00,5687.81,13.94,TRADE
QLD1,2026/01/02 10:10:00,5631.93,13.94,TRADE
QLD1,2026/01/02 10:15:00,5635.15,26.65,TRADE
QLD1,2026/01/02 10:20:00,5626.9,44.73,TRADE
QLD1,2026/01/02 10:25:00,5568.35,47.88,TRADE
QLD1,2026/01/02 10:30:00,5558.07,38.12,TRADE
QLD1,2026/01/02 10:35:00,5502.61,34.76,TRADE
QLD1,2026/01/02 10:40:00,5472.48,13.93,TRADE
QLD1,2026/01/02 10:45:00,5431.27,26.65,TRADE
QLD1,2026/01/02 10:50:00,5377.31,34.76,TRADE
QLD1,2026/01/02 10:55:00,5283.31,35.92,TRADE
QLD1,2026/01/02 11:00:00,5293.33,35.71,TRADE
QLD1,2026/01/02 11:05:00,5285.31,13.93,TRADE
QLD1,2026/01/02 11:10:00,5375.75,26.65,TRADE
QLD1,2026/01/02 11:15:00,5359.34,35.34,TRADE
QLD1,2026/01/02 11:20:00,5259.16,0.68,TRADE
QLD1,2026/01/02 11:25:00,5423.97,34.76,TRADE
QLD1,2026/01/02 11:30:00,5311.22,35.54,TRADE
QLD1,2026/01/02 11:35:00,5316.07,34.76,TRADE
QLD1,2026/01/02 11:40:00,5373.95,33.86,TRADE
QLD1,2026/01/02 11:45:00,5418.59,53.20,TRADE
QLD1,2026/01/02 11:50:00,5426.24,44.73,TRADE
QLD1,2026/01/02 11:55:00,5386.45,54.99,TRADE
QLD1,2026/01/02 12:00:00,5432.35,36.40,TRADE
